stock,industry_code,industry_name,implement_date
603076,C35,专用设备制造业,2017/11/13
603077,C26,化学原料及化学制品制造业,2012/7/31
603078,C26,化学原料及化学制品制造业,2017/4/10
603079,C14,食品制造业,2017/8/23
603080,D45,燃气生产和供应业,2018/1/3
603081,C35,专用设备制造业,2017/4/20
603083,C39,计算机、通信和其他电子设备制造业,2017/11/10
603085,C35,专用设备制造业,2015/6/30
603085,C36,汽车制造业,2021/7/19
603086,C26,化学原料及化学制品制造业,2017/5/11
603087,C27,医药制造业,2020/6/29
603088,C35,专用设备制造业,2014/11/11
603089,C36,汽车制造业,2017/1/26
603090,C34,通用设备制造业,2016/8/31
603093,J67,资本市场服务,2019/8/30
603095,C35,专用设备制造业,2020/4/15
603096,R85,新闻和出版业,2017/4/25
603097,C38,电气机械及器材制造业,2022/5/12
603098,E50,建筑装饰和其他建筑业,2016/12/16
603099,N78,公共设施管理业,2014/8/22
603100,C40,仪器仪表制造业,2014/8/5
603101,F52,零售业,2016/5/6
603102,C14,食品制造业,2022/1/25
603103,R86,广播、电视、电影和影视录音制作业,2017/10/12
603105,C38,电气机械及器材制造业,2018/7/9
603106,C39,计算机、通信和其他电子设备制造业,2017/9/20
603108,F51,批发业,2015/5/27
603109,C34,通用设备制造业,2019/12/31
603110,C26,化学原料及化学制品制造业,2017/10/13
603111,C37,铁路、船舶、航空航天和其它运输设备制造业,2014/8/1
603112,C33,金属制品业,2020/9/17
603113,C25,石油加工、炼焦及核燃料加工业,2017/5/11
603115,C39,计算机、通信和其他电子设备制造业,2019/8/9
603116,C19,皮革、毛皮、羽毛及其制品和制鞋业,2015/6/29
603117,L72,商务服务业,2015/6/29
603118,C39,计算机、通信和其他电子设备制造业,2015/2/25
603121,C36,汽车制造业,2019/1/11
603122,F51,批发业,2022/2/16
603123,F52,零售业,2012/5/3
603126,M74,专业技术服务业,2014/7/31
603127,M73,研究和试验发展,2017/8/25
603128,O81,其他服务业,2012/5/29
603128,G58,装卸搬运和运输代理业,2012/10/26
603129,C37,铁路、船舶、航空航天和其它运输设备制造业,2017/8/18
603130,C17,纺织业,2022/11/18
603131,C34,通用设备制造业,2016/6/7
603132,B09,有色金属矿采选业,2022/2/22
603133,C39,计算机、通信和其他电子设备制造业,2017/3/20
603136,N78,公共设施管理业,2017/9/27
603138,I65,软件和信息技术服务业,2017/3/6
603139,C27,医药制造业,2017/4/21
603150,C29,橡胶和塑料制品业,2022/1/24
603151,C13,农副食品加工业,2022/10/19
603155,C26,化学原料及化学制品制造业,2020/9/1
603156,C15,酒、饮料和精制茶制造业,2018/2/12
603157,C18,纺织服装、服饰业,2017/9/25
603158,C36,汽车制造业,2015/3/20
603159,C35,专用设备制造业,2016/8/12
603160,C39,计算机、通信和其他电子设备制造业,2016/10/17
603161,C36,汽车制造业,2018/1/5
603163,E49,建筑安装业,2022/10/13
603165,C22,造纸及纸制品业,2017/1/17
603166,C36,汽车制造业,2014/11/27
603167,G55,水上运输业,2012/9/6
603168,C27,医药制造业,2014/7/2
603169,C35,专用设备制造业,2014/10/9
603170,C14,食品制造业,2022/7/15
603171,I65,软件和信息技术服务业,2021/6/30
603173,C34,通用设备制造业,2023/1/30
603176,E48,土木工程建筑业,2021/12/31
603177,N77,生态保护和环境治理业,2017/2/7
603178,C36,汽车制造业,2017/3/28
603179,C36,汽车制造业,2017/3/17
603180,C21,家具制造业,2017/5/12
603181,C26,化学原料及化学制品制造业,2017/8/24
603182,C13,农副食品加工业,2022/9/9
603183,M74,专业技术服务业,2017/9/5
603185,C35,专用设备制造业,2018/12/28
603186,C39,计算机、通信和其他电子设备制造业,2017/1/3
603187,C34,通用设备制造业,2018/11/29
603188,C26,化学原料及化学制品制造业,2014/9/9
603189,I65,软件和信息技术服务业,2016/9/14
603191,C31,黑色金属冶炼及压延加工业,2022/4/28
603191,C38,电气机械及器材制造业,2022/9/30
603192,C26,化学原料及化学制品制造业,2018/8/28
603195,C38,电气机械及器材制造业,2020/2/6
603196,C18,纺织服装、服饰业,2017/5/31
603197,C36,汽车制造业,2017/5/19
603198,C15,酒、饮料和精制茶制造业,2015/5/28
603199,N78,公共设施管理业,2015/3/26
603200,N77,生态保护和环境治理业,2017/6/1
603201,C34,通用设备制造业,2022/7/29
603203,C35,专用设备制造业,2016/11/8
603206,I65,软件和信息技术服务业,2022/5/6
603208,C21,家具制造业,2017/2/10
603209,G55,水上运输业,2022/3/24
603211,C36,汽车制造业,2022/7/25
603212,C29,橡胶和塑料制品业,2020/4/30
603213,C26,化学原料及化学制品制造业,2021/11/11
603214,F52,零售业,2018/3/30
603215,C38,电气机械及器材制造业,2022/2/18
603216,C21,家具制造业,2021/12/15
603217,C26,化学原料及化学制品制造业,2019/6/20
603218,C34,通用设备制造业,2016/12/28
603219,C38,电气机械及器材制造业,2021/11/22
603220,I65,软件和信息技术服务业,2018/11/15
603221,C29,橡胶和塑料制品业,2020/3/23
603222,C27,医药制造业,2015/2/17
603223,G54,道路运输业,2015/6/30
603225,C28,化学纤维制造业,2017/4/18
603226,C20,木材加工及木、竹、藤、棕、草制品业,2017/6/15
603227,C26,化学原料及化学制品制造业,2015/5/15
603228,C39,计算机、通信和其他电子设备制造业,2017/1/6
603229,C27,医药制造业,2017/5/9
603230,R85,新闻和出版业,2021/12/24
603232,I65,软件和信息技术服务业,2017/4/21
603233,F52,零售业,2017/7/31
603235,C14,食品制造业,2022/7/12
603236,C39,计算机、通信和其他电子设备制造业,2019/7/16
603237,C14,食品制造业,2022/8/31
603238,C17,纺织业,2017/2/22
603239,C36,汽车制造业,2016/12/30
603255,C26,化学原料及化学制品制造业,2022/8/18
603256,C30,非金属矿物制品业,2019/7/19
603258,I65,软件和信息技术服务业,2016/10/26
603258,I64,互联网和相关服务,2017/2/16
603259,M73,研究和试验发展,2018/5/8
603260,C26,化学原料及化学制品制造业,2017/10/30
603261,C37,铁路、船舶、航空航天和其它运输设备制造业,2022/3/15
603266,C29,橡胶和塑料制品业,2017/1/10
603267,C39,计算机、通信和其他电子设备制造业,2019/5/15
603268,C30,非金属矿物制品业,2015/3/19
603269,C34,通用设备制造业,2017/5/17
603272,C24,文教、工美、体育和娱乐用品制造业,2022/5/20
603277,C34,通用设备制造业,2017/9/11
603278,C33,金属制品业,2017/11/13
603279,C34,通用设备制造业,2019/7/29
603280,C35,专用设备制造业,2022/11/8
603281,C26,化学原料及化学制品制造业,2023/1/31
603283,C35,专用设备制造业,2017/12/25
603286,C36,汽车制造业,2017/6/27
603288,C14,食品制造业,2014/2/11
603289,C35,专用设备制造业,2017/10/31
603290,C39,计算机、通信和其他电子设备制造业,2020/2/4
603297,C40,仪器仪表制造业,2018/9/10
603298,C34,通用设备制造业,2016/12/27
603299,C26,化学原料及化学制品制造业,2015/12/31
603299,C14,食品制造业,2019/4/19
603300,L71,租赁业,2015/5/29
603301,C35,专用设备制造业,2018/4/12
603303,C38,电气机械及器材制造业,2017/3/30
603305,C32,有色金属冶炼及压延加工业,2017/7/10
603305,C36,汽车制造业,2021/4/14
603306,C36,汽车制造业,2014/9/26
603308,C35,专用设备制造业,2014/1/22
603309,C35,专用设备制造业,2015/3/2
603311,C35,专用设备制造业,2015/5/18
603313,C21,家具制造业,2016/10/13
603315,C34,通用设备制造业,2015/4/24
603316,E48,土木工程建筑业,2017/6/19
603317,C14,食品制造业,2019/4/16
603318,C35,专用设备制造业,2015/4/24
603318,D45,燃气生产和供应业,2021/1/25
603319,C36,汽车制造业,2016/11/30
603320,C34,通用设备制造业,2017/5/2
603321,C34,通用设备制造业,2017/9/15
603322,I65,软件和信息技术服务业,2016/7/28
603323,J66,货币金融服务,2016/11/29
603324,C35,专用设备制造业,2021/4/7
603326,C21,家具制造业,2017/6/16
603327,C39,计算机、通信和其他电子设备制造业,2019/5/23
603328,C39,计算机、通信和其他电子设备制造业,2014/7/1
603329,G58,装卸搬运和运输代理业,2017/12/29
603330,C26,化学原料及化学制品制造业,2017/2/13
603331,C34,通用设备制造业,2017/7/5
603331,C38,电气机械及器材制造业,2017/11/14
603332,C28,化学纤维制造业,2019/1/17
603333,C38,电气机械及器材制造业,2012/5/7
603335,C36,汽车制造业,2017/6/20
603336,C13,农副食品加工业,2016/11/24
603337,C35,专用设备制造业,2017/1/19
603338,C35,专用设备制造业,2015/3/25
603339,C34,通用设备制造业,2016/5/19
603345,C13,农副食品加工业,2017/2/22
603348,C33,金属制品业,2018/4/26
603351,C27,医药制造业,2019/1/30
603353,F52,零售业,2020/4/7
603355,C38,电气机械及器材制造业,2015/5/13
603356,C34,通用设备制造业,2018/1/24
603357,M74,专业技术服务业,2017/8/1
603358,C36,汽车制造业,2017/1/25
603359,E48,土木工程建筑业,2017/9/1
603359,N77,生态保护和环境治理业,2020/4/14
603360,C26,化学原料及化学制品制造业,2017/2/6
603363,C13,农副食品加工业,2017/9/26
603365,C17,纺织业,2017/11/20
603366,C38,电气机械及器材制造业,2012/5/21
603367,C27,医药制造业,2017/9/29
603368,F51,批发业,2014/12/4
603369,C15,酒、饮料和精制茶制造业,2014/7/3
603377,G54,道路运输业,2016/2/5
603377,P82,教育,2016/5/6
603378,C26,化学原料及化学制品制造业,2017/9/28
603379,C26,化学原料及化学制品制造业,2019/4/2
603380,C39,计算机、通信和其他电子设备制造业,2017/6/22
603383,I65,软件和信息技术服务业,2017/5/22
603385,C30,非金属矿物制品业,2017/4/5
603386,C39,计算机、通信和其他电子设备制造业,2017/9/12
603387,C27,医药制造业,2017/7/17
603388,E48,土木工程建筑业,2017/3/24
603389,C21,家具制造业,2016/12/15
603390,C39,计算机、通信和其他电子设备制造业,2019/11/25
603392,C27,医药制造业,2020/4/29
603393,D45,燃气生产和供应业,2016/9/12
603396,C35,专用设备制造业,2017/10/18
603398,C24,文教、工美、体育和娱乐用品制造业,2015/12/9
603399,C32,有色金属冶炼及压延加工业,2012/8/24
603408,C29,橡胶和塑料制品业,2020/7/30
603416,C40,仪器仪表制造业,2016/12/21
603421,I65,软件和信息技术服务业,2016/10/11
603429,C23,印刷和记录媒介复制业,2017/1/24
603439,C27,医药制造业,2020/4/28
603444,I64,互联网和相关服务,2017/1/4
603456,C27,医药制造业,2014/10/10
603458,M74,专业技术服务业,2017/8/9
603466,R87,文化艺术业,2017/10/20
603477,C19,皮革、毛皮、羽毛及其制品和制鞋业,2017/12/18
603477,A03,畜牧业,2020/11/5
603486,C38,电气机械及器材制造业,2018/5/28
603488,C38,电气机械及器材制造业,2017/5/16
603489,C38,电气机械及器材制造业,2019/11/11
603496,C39,计算机、通信和其他电子设备制造业,2017/6/7
603499,C23,印刷和记录媒介复制业,2017/10/16
603500,C37,铁路、船舶、航空航天和其它运输设备制造业,2017/9/4
603501,C39,计算机、通信和其他电子设备制造业,2017/5/4
603505,B10,非金属矿采选业,2017/5/3
603506,K70,房地产业,2018/2/1
603507,C33,金属制品业,2017/11/6
603507,C38,电气机械及器材制造业,2018/1/19
603508,I65,软件和信息技术服务业,2015/12/24
603508,C37,铁路、船舶、航空航天和其它运输设备制造业,2016/5/6
603511,C18,纺织服装、服饰业,2021/5/31
603515,C38,电气机械及器材制造业,2016/8/19
603516,C39,计算机、通信和其他电子设备制造业,2018/2/2
603517,C13,农副食品加工业,2017/3/17
603518,C18,纺织服装、服饰业,2014/12/3
603519,C38,电气机械及器材制造业,2015/3/19
603520,C27,医药制造业,2016/3/9
603527,C32,有色金属冶炼及压延加工业,2017/9/7
603528,C39,计算机、通信和其他电子设备制造业,2016/5/3
603529,C37,铁路、船舶、航空航天和其它运输设备制造业,2021/6/15
603530,C38,电气机械及器材制造业,2019/8/5
603533,I64,互联网和相关服务,2017/9/21
603535,G59,仓储业,2017/8/8
603536,C13,农副食品加工业,2017/6/13
603538,C27,医药制造业,2017/4/7
603551,C38,电气机械及器材制造业,2020/1/15
603555,C18,纺织服装、服饰业,2014/1/24
603556,C40,仪器仪表制造业,2016/11/10
603557,C19,皮革、毛皮、羽毛及其制品和制鞋业,2017/8/18
603558,C17,纺织业,2015/1/27
603559,I63,电信、广播电视和卫星传输服务,2016/12/2
603565,G55,水上运输业,2020/9/25
603566,C27,医药制造业,2015/5/18
603567,C27,医药制造业,2015/4/24
603568,N77,生态保护和环境治理业,2015/5/28
603569,L72,商务服务业,2016/8/10
603577,C33,金属制品业,2016/12/22
603578,C30,非金属矿物制品业,2017/3/6
603579,C35,专用设备制造业,2017/1/11
603579,C38,电气机械及器材制造业,2020/7/14
603580,C29,橡胶和塑料制品业,2017/5/25
603583,C38,电气机械及器材制造业,2018/9/21
603585,C26,化学原料及化学制品制造业,2016/12/14
603586,C30,非金属矿物制品业,2017/4/6
603586,C36,汽车制造业,2017/9/11
603587,C18,纺织服装、服饰业,2018/6/22
603588,N77,生态保护和环境治理业,2014/12/29
603589,C15,酒、饮料和精制茶制造业,2015/6/29
603590,C27,医药制造业,2018/8/27
603595,C39,计算机、通信和其他电子设备制造业,2017/7/12
603596,C36,汽车制造业,2018/4/27
603598,L72,商务服务业,2015/5/27
603599,C26,化学原料及化学制品制造业,2015/5/13
603600,C21,家具制造业,2015/1/23
603601,C30,非金属矿物制品业,2015/1/22
603602,I65,软件和信息技术服务业,2017/8/10
603603,N77,生态保护和环境治理业,2017/2/17
603605,C26,化学原料及化学制品制造业,2017/11/15
603606,C38,电气机械及器材制造业,2014/10/15
603607,C22,造纸及纸制品业,2017/10/25
603608,C19,皮革、毛皮、羽毛及其制品和制鞋业,2016/2/18
603609,C13,农副食品加工业,2014/8/8
603610,C21,家具制造业,2019/10/29
603611,C34,通用设备制造业,2015/1/28
603612,C30,非金属矿物制品业,2017/7/18
603613,I64,互联网和相关服务,2019/7/30
603615,C29,橡胶和塑料制品业,2017/2/13
603616,C30,非金属矿物制品业,2015/6/11
603617,C34,通用设备制造业,2017/7/3
603618,C38,电气机械及器材制造业,2015/2/17
603619,B11,开采辅助活动,2017/11/17
603619,C35,专用设备制造业,2018/1/19
603619,B11,开采辅助活动,2018/7/30
603626,C33,金属制品业,2017/2/9
603628,C41,其他制造业,2017/1/12
